culture,count,mean_age,std_age,ci_95,pi_95,ci_lower,ci_upper,pi_lower,pi_upper
"Irish, Carrickmacross",11,92.9090909090909,37.4070970417501,22.106181686585554,73.31791020183019,70.80290922250535,115.01527259567646,19.59118070726072,166.2270011109211
"Greek, South Italian, Campanian, Calenian",11,2233.7272727272725,48.992021613911575,28.95243460837094,96.02436236326669,2204.7748381189017,2262.6797073356433,2137.7029103640057,2329.7516350905394
"Italian, Liguria",11,320.0,0.0,0.0,0.0,320.0,320.0,320.0,320.0
"British, Hanley, Staffordshire",11,156.72727272727272,18.649884230691146,11.021377274406023,36.55377309215464,145.70589545286668,167.74865000167875,120.17349963511808,193.28104581942736
"British, Exeter",11,247.8181818181818,70.57452540657738,41.70687929461838,138.32606979689166,206.11130252356344,289.5250611128002,109.49211202129015,386.1442516150735
Italian or Flemish,11,302.90909090909093,84.9534631965696,50.204288513273106,166.50878786527642,252.70480239581784,353.11337942236406,136.40030304381452,469.41787877436735
Indonesia (Sumatra),11,1243.3636363636363,454.27750829801676,268.46085178320754,890.3839162641128,974.9027845804287,1511.8244881468438,352.97972009952343,2133.747552627749
Eastern European (Croatian),11,51.36363636363637,24.800293253398145,14.656036738919632,48.60857477666036,36.707599624716735,66.019673102556,2.755061586976005,99.97221114029674
Mimbres,11,1157.6363636363637,87.18632086201652,51.52382307051404,170.88518888955235,1106.1125405658497,1209.1601867068778,986.7511747468113,1328.5215525259161
"French, Lyon",11,252.45454545454547,108.60788519841793,64.18315861592787,212.87145498889913,188.27138683861762,316.6377040704733,39.583090465646336,465.3260004434446
Navajo,11,105.72727272727273,48.33030293530326,28.561383858872887,94.72739375319439,77.16588886839985,134.28865658614563,10.999878974078342,200.45466648046713
North French or South Netherlandish,11,503.72727272727275,55.5879319800455,32.85036854265754,108.95234668088918,470.8769041846152,536.5776412699303,394.7749260463836,612.6796194081619
Franco-Netherlandish,11,487.27272727272725,128.77506816856345,76.10120214512959,252.39913361038435,411.17152512759765,563.3739294178569,234.8735936623429,739.6718608831115
North Coast (?),11,1064.0,366.0601043544625,216.3276975499733,717.4778045347465,847.6723024500267,1280.3276975499732,346.5221954652535,1781.4778045347466
Norfolk Island,11,39.0,0.0,0.0,0.0,39.0,39.0,39.0,39.0
Parthian (?),11,2010.090909090909,90.45822742620285,53.457396287615296,177.2981257553576,1956.6335128032938,2063.548305378524,1832.7927833355513,2187.3890348462664
Mexico (?),11,792.0,4.795831523312719,2.834155317486387,9.39982978569293,789.1658446825136,794.8341553174864,782.6001702143071,801.3998297856929
Punuk,11,1188.1818181818182,345.7290320993649,204.31280164258268,677.6289029147551,983.8690165392355,1392.4946198244008,510.5529152670631,1865.8107210965734
Mambila peoples,11,170.54545454545453,40.015905928427124,23.647889217915637,78.43117561971717,146.8975653275389,194.19334376337017,92.11427892573737,248.97663016517168
"Philippine, Manila",11,109.27272727272727,20.508978078348573,12.120031530384765,40.197597033563206,97.1526957423425,121.39275880311203,69.07513023916405,149.47032430629048
Ancestral Pueblo,11,938.4545454545455,101.30287620434406,59.86617417137437,198.55363736051436,878.5883712831711,998.3207196259199,739.9009080940311,1137.0081828150599
North America (Alaska),11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mongolian,11,224.72727272727272,226.28923567376813,133.72839255448565,443.52690192058554,90.99888017278707,358.45566528175834,-218.79962919331282,668.2541746478582
Zuni,11,114.45454545454545,46.90493286715936,27.719043977169633,91.93366841963234,86.73550147737582,142.17358943171507,22.520877034913113,206.38821387417778
"hilt, Indian; blade, European",11,303.6363636363636,97.20316119064513,57.44339742248899,190.51819593366446,246.19296621387463,361.0797610588526,113.11816770269917,494.1545595700281
"Kuba people, Kasai cluster",11,176.0,0.0,0.0,0.0,176.0,176.0,176.0,176.0
Probably German,11,290.45454545454544,198.88859375859826,117.5356479576577,389.82164376685256,172.91889749688772,407.99019341220315,-99.36709831230712,680.276189221398
"German, Hamburg",11,255.63636363636363,95.45917737679568,56.4127688494032,187.09998765851952,199.22359478696043,312.04913248576685,68.5363759778441,442.73635129488315
Sienese,11,552.6363636363636,31.40787394037586,18.560867392099592,61.55943292313669,534.0754962442641,571.1972310284632,491.07693071322694,614.1957965595003
"Chinese, for Scottish market",11,215.36363636363637,36.59582688578777,21.62675166172713,71.72782069614404,193.73688470190925,236.9903880253635,143.63581566749235,287.0914570597804
Iwam people,11,124.0909090909091,51.99895103837104,30.7294163426566,101.91794403520724,93.36149274825249,154.8203254335657,22.17296505570185,226.00885312611632
"Sumatran, Acheen",11,419.8181818181818,50.35239454448663,29.756363636363698,98.6906933071938,390.0618181818181,449.5745454545455,321.12748851098803,518.5088751253757
Swiss or German,11,287.90909090909093,152.2034523560189,89.94649243571205,298.318766617797,197.96259847337888,377.855583344803,-10.409675708706061,586.2278575268879
South Netherlandish or German,11,462.54545454545456,123.7177138782992,73.11249674868476,242.48671920146643,389.4329577967698,535.6579512941394,220.05873534398813,705.032173746921
China (Xinjiang Uyghur Autonomous Region),11,1448.1818181818182,3.516196291970946,2.077939220711353,6.891744732263054,1446.1038789611068,1450.2597574025297,1441.2900734495552,1455.0735629140813
Songye peoples,11,179.54545454545453,4.480259732730836,2.6476643067036414,8.78130907615244,176.8977902387509,182.19311885215816,170.7641454693021,188.32676362160697
Central Tibet,11,607.0,219.18029108475972,129.52727476902658,429.59337052612904,477.4727252309734,736.5272747690266,177.40662947387096,1036.593370526129
Nupe peoples,11,119.63636363636364,52.89853065496757,31.261033923775948,103.68112008373645,88.3753297125877,150.89739756013958,15.955243552627195,223.31748372010009
Eastern European,11,788.0,987.4469099652903,583.5438332246734,1935.395943531969,204.45616677532655,1371.5438332246736,-1147.395943531969,2723.395943531969
Chumash,11,487.72727272727275,14.947179727900675,8.833218744513454,29.296472266685324,478.8940539827593,496.5604914717862,458.4308004605874,517.0237449939581
Sawos people,11,164.8181818181818,31.51449882774015,18.623878673882725,61.7684177023707,146.19430314429908,183.44206049206454,103.04976411581112,226.5865995205525
"Italian, Savoy",11,276.0,56.37907413216361,33.3179036773706,110.50298529904067,242.6820963226294,309.3179036773706,165.4970147009593,386.5029852990407
Sumba,11,116.81818181818181,44.332421954633105,26.198787177783185,86.89154703108089,90.61939464039862,143.016968995965,29.926634787100923,203.70972884926272
Greek ?,11,5954.727272727273,3415.8564399256916,2018.642157449752,6695.078622254356,3936.0851152775213,7973.369430177025,-740.3513495270827,12649.80589498163
"Chinese, possibly for British market",11,166.1818181818182,15.841831849998766,9.36192436246922,31.04999042599758,156.81989381934898,175.5437425442874,135.1318277558206,197.23180860781576
Kwakwaka’wakw (Kwakiutl),10,159.7,29.985366801528755,18.585122891412073,58.77131893099636,141.1148771085879,178.28512289141207,100.92868106900363,218.47131893099635
"German, Strasbourg",10,277.7,51.20123696422445,31.734855453691065,100.35442444987991,245.96514454630892,309.43485545369106,177.3455755501201,378.0544244498799
Cypro-Phoenician,10,2523.0,70.71067811865476,43.826932358995876,138.59292911256333,2479.1730676410043,2566.8269323589957,2384.4070708874365,2661.5929291125635
Cypriot or Phoenician,10,2503.1,82.2873690860933,51.00223975909666,161.2832434087429,2452.0977602409034,2554.1022397590964,2341.816756591257,2664.3832434087426
Langobardic or Byzantine (?),10,1401.6,10.627009613864464,6.586688798878365,20.82893884317435,1395.0133112011215,1408.1866887988783,1380.7710611568255,1422.4289388431744
Lower Niger Bronze Industry,10,411.1,207.4182302070438,128.55915099629775,406.5397312058058,282.5408490037023,539.6591509962977,4.560268794194201,817.6397312058059
Fang people,10,64.7,39.52228625865552,24.496166811247104,77.46368106696481,40.203833188752895,89.19616681124711,-12.763681066964807,142.1636810669648
Finnish,10,60.9,70.5257242272476,43.7122967494401,138.2304194854053,17.1877032505599,104.6122967494401,-77.33041948540529,199.1304194854053
Possibly Cypriot,10,2573.0,0.0,0.0,0.0,2573.0,2573.0,2573.0,2573.0
"Portuguese, Oporto",10,165.5,46.77190514733296,28.989527151101385,91.67293408877259,136.51047284889862,194.48952715110138,73.82706591122741,257.1729340887726
Lobi,10,169.2,41.89086349604699,25.96422619254764,82.1060924522521,143.23577380745235,195.16422619254763,87.09390754774789,251.30609245225207
Costa Rica or Panama,10,1104.1,176.42023693442894,109.34639571563397,345.7836643914807,994.7536042843659,1213.4463957156338,758.3163356085192,1449.8836643914806
Flemish or Italian,10,309.4,83.80957251080838,51.945711216401484,164.26676212118443,257.4542887835985,361.34571121640147,145.13323787881555,473.66676212118443
Northern New Ireland,10,171.1,12.059574342958209,7.474601617031794,23.636765712198088,163.6253983829682,178.5746016170318,147.4632342878019,194.7367657121981
Native American (Haida),10,83.1,15.495160534825038,9.603999999999987,30.370514648257075,73.49600000000001,92.70399999999998,52.72948535174292,113.47051464825707
"North America (Alaska, Cape Prince of Wales)",10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"French, Rennes",10,215.0,20.917828652982976,12.965004520717383,40.99894415984663,202.03499547928263,227.96500452071737,174.00105584015336,255.99894415984664
"North America (Alaska, Kotzebue Sound)",10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
probably Irish,10,136.8,48.237376011184985,29.89783540288122,94.54525698192256,106.9021645971188,166.69783540288122,42.25474301807745,231.34525698192257
probably Belgian,10,121.3,46.226615709999805,28.65155325632452,90.60416679159961,92.64844674367548,149.95155325632453,30.695833208400387,211.9041667915996
Naga,10,188.1,4.954235000930722,3.0706666666668285,9.710300601824216,185.02933333333317,191.17066666666682,178.38969939817576,197.81030060182422
Zulu or Nguni peoples,10,178.4,30.503915959904088,18.906522989581042,59.787675281412014,159.49347701041896,197.30652298958105,118.61232471858798,238.18767528141203
Mountain Ok people,10,172.0,22.135943621178654,13.719999999999999,43.386449497510164,158.28,185.72,128.61355050248983,215.38644949751017
North Spanish,10,659.1,179.24003149098397,111.0941224887958,351.31046172232857,548.0058775112042,770.1941224887959,307.78953827767145,1010.4104617223286
German (?),10,449.9,256.8265519329685,159.1827460722773,503.3800417886183,290.7172539277227,609.0827460722772,-53.48004178861834,953.2800417886183
"French, possibly Nantes",10,154.1,42.0804784510189,26.081750759231372,82.47773776399704,128.01824924076863,180.18175075923136,71.62226223600295,236.57773776399705
"Egyptian, Ptolemaic",10,2212.4,37.25348604120233,23.08994986761178,73.01683264075656,2189.3100501323884,2235.489949867612,2139.3831673592435,2285.4168326407566
Ethiopian,10,259.3,273.06248776099255,169.2458833558113,535.2024760115454,90.05411664418872,428.54588335581127,-275.9024760115454,794.5024760115455
"British, Southall, London",10,124.7,9.933668898135192,6.156951771056142,19.469991040344976,118.54304822894386,130.85695177105615,105.23000895965502,144.16999104034497
"British, Preston",10,112.3,18.481522303821926,11.454966201026823,36.223783715490974,100.84503379897318,123.75496620102682,76.07621628450903,148.52378371549096
"British, Surrey",10,298.1,4.254409477236834,2.6369103132266356,8.338642575384194,295.4630896867734,300.73691031322664,289.7613574246158,306.4386425753842
"Italian, Venice or Turkish",10,520.3,61.01739278453507,37.81897186451388,119.59408985768873,482.4810281354861,558.1189718645138,400.7059101423112,639.8940898576886
"Italian, Montelupo",10,429.2,33.96010731562695,21.048692585421055,66.56181033862882,408.1513074145789,450.24869258542105,362.63818966137114,495.76181033862883
"Spanish, Granada",10,279.1,144.88727419004826,89.80206292112051,283.97905741249457,189.2979370788795,368.90206292112055,-4.8790574124945465,563.0790574124946
Kabyle peoples,10,114.0,0.0,0.0,0.0,114.0,114.0,114.0,114.0
"Russian, Tula",10,209.4,40.78997698236939,25.281889662145307,79.948354885444,184.1181103378547,234.68188966214532,129.45164511455602,289.348354885444
"German, Iserlohn",10,164.5,44.033446883527574,27.29221313447808,86.30555589171405,137.2077868655219,191.7922131344781,78.19444410828595,250.80555589171405
Kairak Baining people,10,42.4,5.481281277625206,3.397333333333342,10.743311304145402,39.002666666666656,45.79733333333334,31.656688695854598,53.1433113041454
"Chinese, for British or American market",10,127.0,52.56107558513873,32.57769216299194,103.0197081468719,94.42230783700806,159.57769216299192,23.980291853128094,230.0197081468719
"Scottish, Edinburgh",10,198.3,57.523038862702634,35.65314886514231,112.74515617089716,162.64685113485768,233.95314886514234,85.55484382910285,311.04515617089714
Shuar or Achuar (?),10,124.0,0.0,0.0,0.0,124.0,124.0,124.0,124.0
Sentani people,10,178.5,0.5270462766947299,0.32666666666666666,1.0330107023216706,178.17333333333335,178.82666666666665,177.46698929767834,179.53301070232166
"Italian, probably Urbino",10,389.0,48.82167096234576,30.25998516559818,95.6904750861977,358.7400148344018,419.2599851655982,293.3095249138023,484.6904750861977
"Italian, probably Sicily",10,294.6,71.85664741537683,44.53721148782344,140.83902893413858,250.06278851217658,339.1372114878235,153.76097106586144,435.4390289341386
"Roman, Rhenish",10,1695.4,47.69393159628325,29.56100506485496,93.48010592871516,1665.8389949351451,1724.961005064855,1601.919894071285,1788.8801059287152
"Roman, Eastern Mediterranean",10,1877.5,166.26568430610624,103.05253879022638,325.88074123996824,1774.4474612097736,1980.5525387902264,1551.6192587600317,2203.3807412399683
British or German,10,216.4,102.90902130846776,63.78367222625762,201.7016817645968,152.6163277737424,280.1836722262576,14.698318235403207,418.10168176459683
Guyanese,10,78.2,20.660214046433406,12.80533333333333,40.49401953100948,65.39466666666667,91.00533333333334,37.705980468990525,118.69401953100947
"British, Linthorpe, Yorkshire",10,114.9,7.964504588066522,4.93645108689766,15.610428992610384,109.96354891310234,119.83645108689767,99.28957100738963,130.5104289926104
"British, Lambeth",10,268.0,39.25981830489455,24.33348748809618,76.94924387759332,243.66651251190382,292.3334874880962,191.05075612240668,344.9492438775933
Tibet (Central Asia?),10,887.0,567.8380050683469,351.9496418523536,1112.96248993396,535.0503581476464,1238.9496418523536,-225.9624899339599,1999.96248993396
Toraja,10,216.5,12.0761472884912,7.484873635094538,23.66924868544275,209.01512636490546,223.98487363509454,192.83075131455726,240.16924868544274
"Hungarian, Nagyszeben",10,391.8,63.82058184211953,39.55640644278333,125.08834041055428,352.2435935572167,431.35640644278334,266.71165958944573,516.8883404105543
Indo-Persian,10,324.2,20.41676870722825,12.654444348835774,40.01686666616737,311.5455556511642,336.8544443488358,284.18313333383264,364.21686666616733
"Indian, south India",10,322.9,79.31295256415844,49.15867729890399,155.45338702575054,273.741322701096,372.05867729890394,167.44661297424943,478.3533870257505
"Bohemian, Riesengebirge (Krkonoše)",10,209.5,15.138251770487457,9.382785656012112,29.670973470155417,200.11721434398788,218.88278565601212,179.82902652984458,239.17097347015542
"British, Birmingham, after British original",10,105.1,11.685223337379727,7.242576459919324,22.903037741264264,97.85742354008067,112.34257645991931,82.19696225873574,128.00303774126425
Wapo,10,165.0,38.600518131237564,23.924849006838052,75.65701553722562,141.07515099316194,188.92484900683806,89.34298446277438,240.65701553722562
"Yoruba peoples, Owo group",10,371.2,62.613097671333996,38.80800000000005,122.72167143581463,332.39199999999994,410.00800000000004,248.47832856418535,493.92167143581463
Yup'ik,10,137.9,41.43924602488697,25.68431078390939,81.22092220877846,112.21568921609062,163.5843107839094,56.679077791221545,219.12092220877847
